Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
1045,Main list,Portugal,Mariana Sofia T. Silva,1871,1,0,0,0,0,,Level A
1046,Main list,United States of America,Ricardo Peredo,,2,0,0,0,0,,Level A
1047,Main list,India,Singh Gill Aryandeep,1453,2,0,0,0,0,,Level A
1048,Main list,Australia,Max Mikkelsen,1864,2,0,0,0,0,,Level A
1049,Main list,,Emerson Pena Vasquez,,2,0,0,0,0,,Level A
1050,Main list,Ukraine,Taras Panchyshyn,2120,2,0,0,0,0,,Level A
1051,Main list,France,Emma Brin-Vervat,1520,2,0,0,0,0,,Level A
1052,Main list,Ukraine,Yuri Krasnogor,,1,0,0,0,0,,Level A
1053,Main list,Poland,Marcin Smolka,2189,1,0,0,0,0,,Level A
1054,Main list,Russia,Darya Kandrashina,1583,2,0,0,0,0,,Level A
1055,Main list,Egypt,EGY Salma Elhussien 🇪🇬,,2,0,0,0,0,,Level A
1056,Main list,Jamaica,Ineisha McNain,,1,0,0,0,0,,Level A
1057,Main list,Jamaica,Lamar Williams,,1,0,0,0,0,,Level A
1058,Main list,Portugal,Ricardo Alexandre Luis Santos,2121,1,0,0,0,0,,Level A
1059,Main list,Ukraine,Vasyl Medvedyk,1930,1,0,0,0,0,,Level A
1060,Main list,,Declan Coleman,,2,0,0,0,0,,Level A
1061,Main list,,Hugo Orellana Rastello,,1,0,0,0,0,,Level B
1062,Main list,India,Dahiya Yash,1286,1,0,0,0,0,,Level A
